solution_id designation source_id random_index ref_epoch ra ra_error dec dec_error parallax parallax_error parallax_over_error pm pmra pmra_error pmdec pmdec_error ra_dec_corr ra_parallax_corr ra_pmra_corr ra_pmdec_corr dec_parallax_corr dec_pmra_corr dec_pmdec_corr parallax_pmra_corr parallax_pmdec_corr pmra_pmdec_corr astrometric_n_obs_al astrometric_n_obs_ac astrometric_n_good_obs_al astrometric_n_bad_obs_al astrometric_gof_al astrometric_chi2_al astrometric_excess_noise astrometric_excess_noise_sig astrometric_params_solved astrometric_primary_flag nu_eff_used_in_astrometry pseudocolour pseudocolour_error ra_pseudocolour_corr dec_pseudocolour_corr parallax_pseudocolour_corr pmra_pseudocolour_corr pmdec_pseudocolour_corr astrometric_matched_transits visibility_periods_used astrometric_sigma5d_max matched_transits new_matched_transits matched_transits_removed ipd_gof_harmonic_amplitude ipd_gof_harmonic_phase ipd_frac_multi_peak ipd_frac_odd_win ruwe scan_direction_strength_k1 scan_direction_strength_k2 scan_direction_strength_k3 scan_direction_strength_k4 scan_direction_mean_k1 scan_direction_mean_k2 scan_direction_mean_k3 scan_direction_mean_k4 duplicated_source phot_g_n_obs phot_g_mean_flux phot_g_mean_flux_error phot_g_mean_flux_over_error phot_g_mean_mag phot_bp_n_obs phot_bp_mean_flux phot_bp_mean_flux_error phot_bp_mean_flux_over_error phot_bp_mean_mag phot_rp_n_obs phot_rp_mean_flux phot_rp_mean_flux_error phot_rp_mean_flux_over_error phot_rp_mean_mag phot_bp_rp_excess_factor phot_bp_n_contaminated_transits phot_bp_n_blended_transits phot_rp_n_contaminated_transits phot_rp_n_blended_transits phot_proc_mode bp_rp bp_g g_rp radial_velocity radial_velocity_error rv_method_used rv_nb_transits rv_nb_deblended_transits rv_visibility_periods_used rv_expected_sig_to_noise rv_renormalised_gof rv_chisq_pvalue rv_time_duration rv_amplitude_robust rv_template_teff rv_template_logg rv_template_fe_h rv_atm_param_origin vbroad vbroad_error vbroad_nb_transits grvs_mag grvs_mag_error grvs_mag_nb_transits rvs_spec_sig_to_noise phot_variable_flag l b ecl_lon ecl_lat in_qso_candidates in_galaxy_candidates non_single_star has_xp_continuous has_xp_sampled has_rvs has_epoch_photometry has_epoch_rv has_mcmc_gspphot has_mcmc_msc in_andromeda_survey classprob_dsc_combmod_quasar classprob_dsc_combmod_galaxy classprob_dsc_combmod_star teff_gspphot teff_gspphot_lower teff_gspphot_upper logg_gspphot logg_gspphot_lower logg_gspphot_upper mh_gspphot mh_gspphot_lower mh_gspphot_upper distance_gspphot distance_gspphot_lower distance_gspphot_upper azero_gspphot azero_gspphot_lower azero_gspphot_upper ag_gspphot ag_gspphot_lower ag_gspphot_upper ebpminrp_gspphot ebpminrp_gspphot_lower ebpminrp_gspphot_upper libname_gspphot dist id
1636148068921376768 "Gaia DR3 4057180142512080512" 4057180142512080512 29888722 2016.0 265.7608526605868 0.06295925378799438 -28.67179946049848 0.04697852581739426 0.7296578419748723 0.07086963206529617 10.2957763671875 5.932548999786377 -2.0393784912551323 0.07931026071310043 -5.5710026623448 0.04344766214489937 0.09493573755025864 -0.1376209855079651 -0.053216416388750076 -0.02693723887205124 -0.23915885388851166 -0.016978880390524864 -0.7800261974334717 -0.16823570430278778 0.32954204082489014 0.14778855443000793 386 0 385 1 2.796874761581421 482.15118408203125 0.16874723136425018 1.7245686054229736 31 False 1.4094938039779663 "" "" "" "" "" "" "" 44 17 0.11051422357559204 44 29 0 0.05101974308490753 10.188530921936035 0 0 1.1022436618804932 0.5364943742752075 0.632489025592804 0.44889628887176514 0.2540895640850067 -177.98399353027344 -4.893841743469238 59.171566009521484 -17.309574127197266 False 382 4302.797508180433 2.5180623531341553 1708.773193359375 16.602989196777344 36 1638.833997001364 10.552054405212402 155.30947875976562 17.302204132080078 35 4041.0732408809977 16.574153900146484 243.81776428222656 15.731654167175293 1.3200498819351196 0 0 0 0 0 1.5705499649047852 0.6992149353027344 0.8713350296020508 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 359.92987797083384 0.6193323704797106 266.2655296166843 -5.287455560685237 False False 0 True False False False False True True False 1.0205372788160694e-13 5.123217388519619e-13 0.9999969601631165 5400.2783203125 5342.1279296875 5444.51904296875 4.639800071716309 4.626100063323975 4.654699802398682 -1.0166000127792358 -1.0813000202178955 -0.9811999797821045 728.7252807617188 706.497802734375 748.1614990234375 1.6309000253677368 1.590000033378601 1.6611000299453735 1.2756999731063843 1.2417000532150269 1.3009999990463257 0.6996999979019165 0.6807000041007996 0.7138000130653381 MARCS 0.0038318003533583866 7
1636148068921376768 "Gaia DR3 4057180108152341376" 4057180108152341376 488965458 2016.0 265.7553502151921 0.07444227486848831 -28.674719361568545 0.057065200060606 0.5802225346308052 0.08311841636896133 6.980673313140869 2.634847402572632 0.7573872220864639 0.09387481957674026 -2.52364534389792 0.05409885197877884 0.10081033408641815 -0.09503249078989029 -0.14068911969661713 -0.05131548270583153 -0.22151872515678406 -0.0929383784532547 -0.7854292392730713 -0.15704117715358734 0.3091236650943756 0.20701409876346588 393 0 391 2 1.757910966873169 456.2591247558594 0.2062147855758667 1.8056769371032715 31 False 1.3940627574920654 "" "" "" "" "" "" "" 45 16 0.13232187926769257 45 30 0 0.0450756773352623 10.931537628173828 0 0 1.0630496740341187 0.468857079744339 0.6237712502479553 0.4221361577510834 0.2406054139137268 -179.40049743652344 -4.030477523803711 58.82482147216797 -18.079940795898438 False 372 3088.168995525819 1.9638386964797974 1572.5166015625 16.96311378479004 38 1117.7902097843473 7.513677597045898 148.76739501953125 17.717641830444336 39 2850.0778914344905 9.517658233642578 299.45159912109375 16.110754013061523 1.2848610877990723 0 0 0 2 0 1.6068878173828125 0.7545280456542969 0.8523597717285156 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 359.9248564863161 0.6219042172396498 266.2607700569488 -5.290516836381202 False False 0 True False False False False True True False 1.0204943173049846e-13 5.097745142679244e-13 0.9999973177909851 4801.869140625 4772.84130859375 4834.50927734375 4.381700038909912 4.360799789428711 4.394700050354004 -1.3806999921798706 -1.3952000141143799 -1.3447999954223633 1064.2130126953125 1043.9239501953125 1092.66015625 1.2578999996185303 1.2309000492095947 1.2874000072479248 0.9621999859809875 0.9405999779701233 0.9861999750137329 0.526199996471405 0.51419997215271 0.5394999980926514 MARCS 0.005004225884784932 10
1636148068921376768 "Gaia DR3 4057180112449332608" 4057180112449332608 272219667 2016.0 265.7494933413468 0.03026125207543373 -28.66588092054551 0.02269873209297657 1.6884617006152147 0.034784384071826935 48.54079818725586 2.401090145111084 1.028221541673159 0.03852878883481026 -2.169791185055862 0.02157331258058548 -0.07602107524871826 -0.10560490190982819 -0.08123855292797089 0.09584470838308334 -0.27686211466789246 0.03676960617303848 -0.7772312164306641 -0.09825240075588226 0.36179742217063904 0.07938649505376816 425 0 423 2 0.21914687752723694 438.88140869140625 0.0 0.0 31 False 1.444294810295105 "" "" "" "" "" "" "" 49 17 0.05344703048467636 49 31 0 0.05941513925790787 2.3444602489471436 0 0 1.0067895650863647 0.4943035840988159 0.6026976704597473 0.3818950951099396 0.1847301423549652 -174.59422302246094 -1.257217288017273 -57.9035530090332 -20.17158317565918 False 423 14076.592559716564 7.378147125244141 1907.8763427734375 15.316123008728027 46 5845.834180786907 14.599902153015137 400.40228271484375 15.921425819396973 45 11778.50553758054 23.992176055908203 490.93109130859375 14.570170402526855 1.252031683921814 0 1 0 1 0 1.3512554168701172 0.6053028106689453 0.7459526062011719 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" VARIABLE 359.929673842887 0.6309220607733488 266.25534895048133 -5.281834309507258 False False 0 True False False True False True True False 1.025506922761564e-13 5.879446235423913e-13 0.999947726726532 4968.44140625 4952.6982421875 4985.19482421875 4.537499904632568 4.526199817657471 4.548999786376953 -0.20069999992847443 -0.21639999747276306 -0.18400000035762787 583.5714111328125 573.7277221679688 594.6204223632812 0.6883000135421753 0.6748999953269958 0.7028999924659729 0.5383999943733215 0.5275999903678894 0.5501000285148621 0.287200003862381 0.28139999508857727 0.29339998960494995 MARCS 0.007762157058620273 23
1636148068921376768 "Gaia DR3 4057180108152341504" 4057180108152341504 245217112 2016.0 265.7498947062666 0.025990014895796776 -28.67482472460248 0.019369304180145264 1.3109693277588097 0.02996908687055111 43.74405288696289 12.048538208007812 11.455800052674496 0.03289302438497543 -3.7325488759021717 0.01840241812169552 -0.07483984529972076 -0.10673413425683975 -0.06843891739845276 0.09072045236825943 -0.2790125012397766 0.028181469067931175 -0.7753806114196777 -0.08972490578889847 0.3624538779258728 0.07924473285675049 417 0 416 1 -2.408134698867798 356.23736572265625 0.0 0.0 31 False 1.488069772720337 "" "" "" "" "" "" "" 48 17 0.04560169577598572 48 30 0 0.06053614988923073 5.5621843338012695 0 0 0.9164057970046997 0.4923187494277954 0.6030189990997314 0.38673752546310425 0.17008362710475922 -174.06320190429688 -1.2167381048202515 -57.37246322631836 -19.733734130859375 False 401 20018.096693484196 4.149972438812256 4823.669921875 14.933810234069824 46 9329.86082178529 16.260589599609375 573.7713623046875 15.413854598999023 44 15512.476989320772 29.928688049316406 518.3146362304688 14.27119255065918 1.2409939765930176 0 12 0 11 0 1.1426620483398438 0.4800443649291992 0.6626176834106445 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 359.92225099882154 0.6259192552928811 266.2559683816066 -5.290763766739407 False False 0 True True False False False True True False 1.0241238196026514e-13 5.115489737535228e-13 0.9999614357948303 4932.3076171875 4904.37548828125 4962.07080078125 4.399400234222412 4.374000072479248 4.478099822998047 -1.6445000171661377 -1.7249000072479248 -1.5436999797821045 620.5562133789062 549.1610717773438 650.2003784179688 0.22789999842643738 0.19939999282360077 0.2574999928474426 0.18230000138282776 0.15950000286102295 0.20630000531673431 0.09929999709129333 0.0868000015616417 0.11240000277757645 MARCS 0.00794500682943218 24
1636148068921376768 "Gaia DR3 4057180073792604672" 4057180073792604672 1481824851 2016.0 265.7662669573709 0.04301254451274872 -28.669052947966748 0.03389187529683113 0.4656296265031345 0.05556569620966911 8.379803657531738 2.04223895072937 1.6729136746176714 0.05113733187317848 1.1713667387800166 0.032355133444070816 -0.01170353777706623 -0.0801655501127243 -0.1358369141817093 0.05499690771102905 -0.4700165092945099 0.10642163455486298 -0.8251739144325256 -0.15727373957633972 0.5431445240974426 0.002186795463785529 395 0 393 2 -1.5346466302871704 358.69378662109375 0.0 0.0 31 False 1.4148081541061401 "" "" "" "" "" "" "" 45 15 0.07173758745193481 46 30 0 0.0647839605808258 1.072938323020935 0 0 0.944575309753418 0.5084680914878845 0.6399409770965576 0.41475939750671387 0.2089495062828064 -172.65420532226562 -2.3679468631744385 -57.18111801147461 -16.335691452026367 False 391 8292.23115018367 3.103506326675415 2671.89111328125 15.890687942504883 40 3168.4092837255093 10.30989933013916 307.31719970703125 16.58643913269043 41 7460.016951181228 13.470978736877441 553.7843017578125 15.066045761108398 1.2817330360412598 0 0 0 0 0 1.5203933715820312 0.6957511901855469 0.8246421813964844 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 359.93471269949634 0.6167347862106338 266.27021690280156 -5.284570057130265 False False 0 True False False False False False True False 1.0202967214590491e-13 5.096400189884276e-13 0.9999992847442627 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0.008148344948029636 25
1636148068921376768 "Gaia DR3 4057180112446097280" 4057180112446097280 1332235849 2016.0 265.74843166049783 0.06102892756462097 -28.675989489411194 0.04520184546709061 0.494146948326782 0.06991593539714813 7.067729949951172 1.4647763967514038 -1.3546781336281128 0.07577618211507797 0.5571508148583633 0.04173644632101059 0.04899778589606285 -0.15531355142593384 -0.011397979222238064 0.020455360412597656 -0.29426538944244385 0.05494984611868858 -0.78050297498703 -0.16451886296272278 0.36995068192481995 0.08450143784284592 416 0 416 0 -0.0819721445441246 426.5441589355469 0.0 0.0 31 False 1.3812814950942993 "" "" "" "" "" "" "" 47 17 0.10524555295705795 47 31 0 0.05496421083807945 7.348654747009277 1 0 0.9963321089744568 0.5190853476524353 0.6312558054924011 0.41014549136161804 0.24855202436447144 -175.5911407470703 -3.9055933952331543 -59.19843292236328 -16.874103546142578 False 413 3812.4489792558284 2.174888849258423 1752.939697265625 16.734355926513672 44 1298.0240387732445 6.690281867980957 194.01634216308594 17.555335998535156 42 3730.590593133159 13.973923683166504 266.968017578125 15.818451881408691 1.3189985752105713 0 5 0 2 0 1.7368841171264648 0.8209800720214844 0.9159040451049805 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 359.9205848719741 0.6264004347713005 266.25471448396087 -5.291966029068914 False False 0 True False False False False False True False 1.0203156272344319e-13 5.096904343894482e-13 0.9999991059303284 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0.009674353892191677 30
1636148068921376768 "Gaia DR3 4057180142512083072" 4057180142512083072 1738084831 2016.0 265.76682231026973 0.05411350727081299 -28.66070958339101 0.040050093084573746 0.5096649640222725 0.060281068086624146 8.45481014251709 3.753577709197998 -1.1348086116433191 0.06805942207574844 -3.5779260886625734 0.03681600093841553 -0.01768673025071621 -0.17413078248500824 -0.07678557932376862 0.07440207898616791 -0.2497982531785965 0.11998000741004944 -0.7834697961807251 -0.12468968331813812 0.3283366858959198 0.024685297161340714 398 0 397 1 -0.49552300572395325 393.8453674316406 0.0 0.0 31 False 1.374669075012207 "" "" "" "" "" "" "" 45 17 0.09452648460865021 45 30 0 0.04915107414126396 6.378579616546631 0 0 0.9815098643302917 0.5305638909339905 0.6327471733093262 0.39266595244407654 0.25534647703170776 -177.08836364746094 -3.2208335399627686 -59.872379302978516 -16.918636322021484 False 394 5035.272017078696 2.301691770553589 2187.6396484375 16.432310104370117 44 1651.0793544280746 5.905663013458252 279.57562255859375 17.29412269592285 45 4948.55280861223 8.548301696777344 578.89306640625 15.511699676513672 1.3106803894042969 0 0 0 0 0 1.7824230194091797 0.8618125915527344 0.9206104278564453 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 359.9420664831192 0.6207055707908643 266.2704589685107 -5.276215951342077 False False 0 True False False False False False True False 1.0203537775983762e-13 5.09699541687697e-13 0.9999987483024597 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0.012606370409535338 44
1636148068921376768 "Gaia DR3 4057180043729850496" 4057180043729850496 1268413280 2016.0 265.7550572456682 0.021153580397367477 -28.685059982279093 0.015322063118219376 0.7908764635858163 0.02491375058889389 31.74457550048828 5.112767696380615 3.92129836566158 0.026159267872571945 3.280825195871419 0.014384589157998562 -0.01951645128428936 -0.210530623793602 -0.0011438974179327488 0.05789467319846153 -0.33849379420280457 0.0871894434094429 -0.7811216115951538 -0.1363523155450821 0.3932466208934784 0.03820544108748436 407 0 405 2 3.5205235481262207 508.989013671875 0.031217055395245552 0.5082913041114807 31 False 1.4638469219207764 "" "" "" "" "" "" "" 47 17 0.036294493824243546 48 29 0 0.06371278315782547 1.8579355478286743 0 0 1.1261496543884277 0.5274292826652527 0.6204745769500732 0.38365182280540466 0.18634828925132751 -172.6012420654297 -2.607754945755005 -56.32133483886719 -17.758224487304688 False 403 42711.89806337925 11.426173210144043 3738.075439453125 14.110994338989258 44 18746.21639913098 23.271595001220703 805.5406494140625 14.656258583068848 43 34820.19669823099 30.076786041259766 1157.7100830078125 13.393317222595215 1.2541333436965942 0 2 0 0 0 1.2629413604736328 0.5452642440795898 0.717677116394043 -16.31056022644043 12.552742004394531 2 13 7 7 7.086737155914307 "" "" 964.807861328125 "" 6000.0 1.0 -0.25 111 "" "" "" 13.14029312133789 0.07792265713214874 6 "" NOT_AVAILABLE 359.91592516804855 0.6166869193119776 266.26081911125453 -5.300860535596339 False False 0 True True False False False True True False 1.02195494091923e-13 5.10461356344194e-13 0.9999828338623047 6069.58203125 6043.7333984375 6100.28759765625 3.8608999252319336 3.845400094985962 3.8736000061035156 -0.8903999924659729 -0.917900025844574 -0.8676000237464905 950.930419921875 929.4279174804688 971.9345703125 1.3319000005722046 1.3152999877929688 1.3503999710083008 1.0896999835968018 1.075600028038025 1.1054999828338623 0.5978999733924866 0.5900999903678894 0.6061000227928162 A 0.015220760300368162 63
1636148068921376768 "Gaia DR3 4057180245591298432" 4057180245591298432 1240280487 2016.0 265.7703746025383 0.07392682880163193 -28.659965433434934 0.056648265570402145 0.5258212675739791 0.08136876672506332 6.462200164794922 4.212547779083252 -1.0654320917518576 0.09444271773099899 -4.075587355930095 0.053168464452028275 0.09772614389657974 -0.09587864577770233 -0.17449647188186646 -0.05369922146201134 -0.21030837297439575 -0.08560629934072495 -0.7971423864364624 -0.15259836614131927 0.29345670342445374 0.19493812322616577 395 0 392 3 -1.9426971673965454 351.00457763671875 0.0 0.0 31 False 1.3462209701538086 "" "" "" "" "" "" "" 45 16 0.13309192657470703 45 30 0 0.026085862889885902 7.568962574005127 0 0 0.9301493763923645 0.464800089597702 0.6234374046325684 0.41648516058921814 0.2401440143585205 -179.3680877685547 -4.135766983032227 58.97367858886719 -18.388349533081055 False 391 2840.3885475586617 1.954353928565979 1453.364501953125 17.053922653198242 42 829.8682609278949 7.367769241333008 112.63494110107422 18.041019439697266 42 2920.448950520229 10.437217712402344 279.8110656738281 16.084272384643555 1.320353627204895 0 1 0 1 0 1.956747055053711 0.9870967864990234 0.9696502685546875 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" NOT_AVAILABLE 359.9443379493019 0.6184448571045319 266.2735659024913 -5.275380250471776 False False 0 True False False False False True True False 1.0203005839292886e-13 5.097482223652416e-13 0.9999992847442627 4809.53564453125 4754.61572265625 4904.693359375 4.293499946594238 4.254199981689453 4.326000213623047 -1.3716000318527222 -1.4225000143051147 -1.2696000337600708 930.8867797851562 905.8135986328125 969.8634033203125 2.176100015640259 2.1291000843048096 2.264699935913086 1.6175999641418457 1.5793999433517456 1.6888999938964844 0.890999972820282 0.8694999814033508 0.9305999875068665 MARCS 0.015377254174140912 65
1636148068921376768 "Gaia DR3 4060182569517839360" 4060182569517839360 957934082 2016.0 265.75310847402784 0.021475156769156456 -28.653264653470156 0.01718127168715 1.3958647069278574 0.026216527447104454 53.24369430541992 65.55508422851562 -13.306279907846477 0.026464145630598068 -64.19043296771787 0.016247285529971123 -0.2634539008140564 0.08260473608970642 -0.13217216730117798 0.2725437581539154 -0.44068920612335205 0.1663607358932495 -0.8198373317718506 -0.18830426037311554 0.5047512054443359 -0.06078767776489258 413 0 413 0 3.246649742126465 510.8828430175781 0.057012490928173065 1.6300612688064575 31 False 1.5004794597625732 "" "" "" "" "" "" "" 47 16 0.03750545158982277 47 30 0 0.06514246761798859 3.774104595184326 0 0 1.1149346828460693 0.4843192994594574 0.6068156361579895 0.3964158892631531 0.19083167612552643 -172.7506103515625 -0.6001386046409607 -57.25987243652344 -19.82878875732422 False 402 43988.97373130169 7.718266487121582 5699.33349609375 14.079007148742676 44 21057.763375009676 18.892173767089844 1114.62890625 14.530011177062988 45 33059.54447169369 16.077896118164062 2056.2109375 13.449653625488281 1.230247139930725 0 0 0 0 0 1.080357551574707 0.4510040283203125 0.6293535232543945 -121.22613525390625 4.47160005569458 2 15 4 9 6.585672855377197 "" "" 964.8078002929688 "" 5750.0 1.5 -1.0 111 "" "" "" 13.33216381072998 0.0704716295003891 12 "" NOT_AVAILABLE 359.9420669140705 0.6348536328834533 266.25815830780056 -5.269129687026297 False False 0 True True False False False False True False 1.0209340290485633e-13 5.099514018523654e-13 0.9999929666519165 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 0.017026060472547785 76
